code|level|name|nuts0|nuts1|nuts2|pop3|pop2|pop1|pop0|density|fertility|popchange|womenratio|gdppps|gva
AT32|2|Salzburg|AT|AT3|AT32|0.0|0.03684842934152303|0.5498891352549891|0.10629438713167927|0.003664238080546788|0.19740259740259744|0.09642627319803548|0.5498891352549891|0.2926391382405745|0.008345378958016089
AT33|2|Tirol|AT|AT3|AT33|0.0|0.05008758787408186|0.5144124168514412|0.10629438713167927|0.002795642784251371|0.18961038961038965|0.09712669147599302|0.5144124168514412|0.26032315978456017|0.010090632246217162
LT0|1|Lietuva|LT|LT0||0.0|0.0|0.8004434589800444|0.033210150271445214|0.0020599473147115363|0.22337662337662337|0.08325340116437897|0.8004434589800444|0.07719928186714542|0.012877554857984723
LU0|1|Luxembourg|LU|LU0||0.0|0.0|0.42793791574279383|0.006935529149592192|0.011097135534091179|0.1584415584415584|0.10344335642260036|0.42793791574279383|0.5691202872531419|0.017514667304442944
LV0|1|Latvija|LV|LV0||0.0|0.0|0.8292682926829269|0.022674994774395798|0.0013812089137812374|0.21558441558441563|0.08348560917418939|0.8292682926829269|0.07001795332136446|0.007952780399791455
ME0|1|Crna Gora|ME|ME0||0.0|0.0|0.501108647450111|0.007035407633581899|0.002107411538552816|0.2545454545454545|0.09428707587889971|0.501108647450111|0.02872531418312388|0.0011415046223961303
MK0|1|Severna Makedonija|MK|MK0||0.0|0.0|0.4456762749445675|0.02456897426978169|0.003896812777369059|0.1688311688311688|0.09582146998294104|0.4456762749445675|0.01615798922800718|0.002906124262694762
MT0|1|Malta|MT|MT0||0.0|0.0|0.36363636363636354|0.005485375026655252|0.0734271542824596|0.11948051948051949|0.10797293031331386|0.36363636363636354|0.1382405745062837|0.0034684567909560914
NL1|1|Noord-Nederland|NL|NL1||0.0|0.0|0.4589800443458978|0.20780442857679127|0.009639983862163894|0.20259740259740264|0.09557256727961486|0.4589800443458978|0.1903052064631957|0.017510597884580703
NL2|1|Oost-Nederland|NL|NL2||0.0|0.0|0.4678492239467851|0.20780442857679127|0.017542777131736954|0.23376623376623376|0.11086945963830186|0.4678492239467851|0.20466786355475763|0.03929680751696154
NL3|1|West-Nederland|NL|NL3||0.0|0.0|0.5077605321507759|0.20780442857679127|0.044056292569475755|0.20779220779220783|0.14179486167687572|0.5077605321507759|0.28366247755834834|0.12092800780467736
NL4|1|Zuid-Nederland|NL|NL4||0.0|0.0|0.45454545454545436|0.20780442857679127|0.02429693618435105|0.19740259740259744|0.10615244987038847|0.45454545454545436|0.24416517055655296|0.0466483251727049
PL2|1|Makroregion południowy|PL|PL2||0.0|0.0|0.6008869179600886|0.4571469303725373|0.013645964354367896|0.1792207792207792|0.09380065321782628|0.6008869179600886|0.059245960502693|0.028352843465923736
PL4|1|Makroregion północno-zachodni|PL|PL4||0.0|0.0|0.5720620842572062|0.4571469303725373|0.004418919239623134|0.1844155844155844|0.09698554543081414|0.5720620842572062|0.059245960502693|0.022010388694264863
CY00|2|Kýpros|CY|CY0|CY00|0.0|0.05813087244424756|0.556541019955654|0.01009294495530203|0.004418919239623134|0.14285714285714288|0.10327185638921096|0.556541019955654|0.12926391382405744|0.005919013756787925
CZ01|2|Praha|CZ|CZ0|CZ01|0.0|0.08685007192525747|0.5654101995565408|0.12787798532034536|0.1273180340318485|0.20779220779220783|0.10513559126533634|0.5654101995565408|0.23339317773788154|0.015821969126479547
CZ02|2|Střední Čechy|CZ|CZ0|CZ02|0.0|0.09087855001335637|0.5055432372505544|0.12787798532034536|0.00596625293684885|0.24935064935064935|0.10697048985266173|0.5055432372505544|0.08797127468581688|0.006815076172848265
CZ03|2|Jihozápad|CZ|CZ0|CZ03|0.0|0.0814194578146336|0.4944567627494456|0.12787798532034536|0.003327242091273703|0.24415584415584415|0.09881740861931848|0.4944567627494456|0.08258527827648116|0.005790981975565494
CZ04|2|Severozápad|CZ|CZ0|CZ04|0.0|0.07404475459964925|0.4900221729490022|0.12787798532034536|0.0061893347889028635|0.22857142857142856|0.09360107574534217|0.4900221729490022|0.06463195691202873|0.0043095292556059525
FI1|1|Manner-Suomi|FI|FI1||0.0|0.0|0.5099778270509978|0.06603381371132262|0.000797398960533498|0.1636363636363636|0.09782786860365582|0.5099778270509978|0.236983842010772|0.06603604598125702
FI2|1|Åland|FI|FI2||0.0|0.0|0.4589800443458978|0.06603381371132262|0.0008448631843747775|0.23376623376623376|0.09464904718831006|0.4589800443458978|0.2764811490125674|0.0003534231556344586
FR1|1|Ile-de-France|FR|FR1||0.0|0.0|0.6141906873614189|0.8090935455156604|0.048517929610556045|0.3012987012987013|0.12437319014345294|0.6141906873614189|0.3393177737881508|0.21404627112911329
FRB|1|Centre — Val de Loire|FR|FRB||0.0|0.0|0.5898004434589799|0.8090935455156604|0.003047203170610153|0.2831168831168832|0.09188455771203777|0.5898004434589799|0.15798922800718135|0.021891881739280673
FRC|1|Bourgogne-Franche-Comté|FR|FRC||0.0|0.0|0.5742793791574281|0.8090935455156604|0.0027244464484894515|0.2649350649350649|0.08969375861294414|0.5742793791574281|0.1526032315978456|0.02315009528010261
FRD|1|Normandie|FR|FRD||0.0|0.0|0.6053215077605321|0.8090935455156604|0.00519733251062012|0.2727272727272728|0.08937883598526009|0.6053215077605321|0.15619389587073607|0.02815523652385987
FRE|1|Hauts-de-France|FR|FRE||0.0|0.0|0.5942350332594237|0.8090935455156604|0.008894795547855803|0.277922077922078|0.08819882469357648|0.5942350332594237|0.15080789946140039|0.04920701973495981
FRF|1|Grand Est|FR|FRF||0.0|0.0|0.5676274944567627|0.8090935455156604|0.004532833376842205|0.23896103896103896|0.08912310363458653|0.5676274944567627|0.15798922800718135|0.04747174078213657
FRG|1|Pays de la Loire|FR|FRG||0.0|0.0|0.5720620842572062|0.8090935455156604|0.00552483565512495|0.2805194805194806|0.10878262294882923|0.5720620842572062|0.17055655296229805|0.03449563445066787
FRH|1|Bretagne|FR|FRH||0.0|0.0|0.583148558758315|0.8090935455156604|0.005728931817642452|0.2597402597402597|0.10321646036072678|0.583148558758315|0.16337522441651708|0.02919578547994964
SI0|1|Slovenija|SI|SI0||0.0|0.0|0.4589800443458978|0.024614478752834918|0.004822365142274011|0.21558441558441563|0.10506653594215742|0.4589800443458978|0.11310592459605028|0.012669939526820323
SK0|1|Slovensko|SK|SK0||0.0|0.0|0.5587583148558759|0.06522039697479544|0.005244796734461399|0.20000000000000004|0.09996175397485474|0.5587583148558759|0.08078994614003591|0.02574942274427911
TR1|1|İstanbul|TR|TR1||0.0|0.0|0.44789356984478945|0.9877642711115163|0.1375892920711014|0.24415584415584415|0.1236317939814112|0.44789356984478945|0.08258527827648116|0.0713349584746011
TR2|1|Batı Marmara|TR|TR2||0.0|0.0|0.39467849223946794|0.9877642711115163|0.0038873199326008028|0.23116883116883116|0.14446221839087436|0.39467849223946794|0.04488330341113106|0.010089665120492577
TR3|1|Ege|TR|TR3||0.0|0.0|0.4567627494456763|0.9877642711115163|0.005553314189429717|0.23116883116883116|0.1932517013410392|0.4567627494456763|0.04308797127468582|0.028811162303580554
TR4|1|Doğu Marmara|TR|TR4||0.0|0.0|0.4368070953436807|0.9877642711115163|0.007632247193677765|0.2727272727272728|0.20334516127073934|0.4368070953436807|0.05565529622980252|0.026556465323838253
TR5|1|Batı Anadolu|TR|TR5||0.0|0.0|0.48780487804878025|0.9877642711115163|0.005092911218169304|0.2571428571428571|0.16245985685059158|0.48780487804878025|0.053859964093357277|0.026435182990454286
TR6|1|Akdeniz|TR|TR6||0.0|0.0|0.4368070953436807|0.9877642711115163|0.005562807034197973|0.33506493506493507|0.2138833071277235|0.4368070953436807|0.03052064631956912|0.022666695875679748
DK03|2|Syddanmark|DK|DK0|DK03|0.0|0.08119002702796872|0.4501108647450114|0.0695064468801742|0.004774900918432731|0.2571428571428571|0.0963830187648355|0.4501108647450114|0.2639138240574507|0.016361431174577834
DK04|2|Midtjylland|DK|DK0|DK04|0.0|0.08764952904303736|0.4456762749445675|0.0695064468801742|0.004836604409426395|0.2649350649350649|0.0997955658894022|0.4456762749445675|0.27289048473967686|0.018048507082924024
DK05|2|Nordjylland|DK|DK0|DK05|0.0|0.03914034799546714|0.4079822616407982|0.0695064468801742|0.003564563210480101|0.2545454545454545|0.09488201404782573|0.4079822616407982|0.251346499102334|0.0074812589338451654
EE00|2|Eesti|EE|EE0|EE00|0.0|0.08792442123810994|0.7139689578713966|0.015502880876048066|0.0013812089137812374|0.23376623376623376|0.09873697055056063|0.7139689578713966|0.0969479353680431|0.0069925607701707086
EL30|2|Attiki|EL|EL3|EL30|0.0|0.24836104985988264|0.687361419068736|0.12877938622815738|0.046918385267104915|0.15064935064935067|0.0836320671673051|0.687361419068736|0.12387791741472172|0.02509919415236557
EL41|2|Voreio Aigaio|EL|EL4|EL41|0.0|0.014673681660635565|0.26385809312638586|0.12877938622815738|0.002639010845575148|0.22077922077922077|0.10198029419085372|0.26385809312638586|0.05745062836624776|0.0006673065338458877
DE40|2|Brandenburg|DE|DE4|DE40|0.0|0.16670851107250764|0.5121951219512197|1.0|0.004039205448892897|0.22077922077922077|0.1003988514050861|0.5121951219512197|0.15798922800718135|0.021555332203242385
DE50|2|Bremen|DE|DE5|DE50|0.0|0.04532781159730484|0.49667405764966754|1.0|0.0827301421553504|0.21818181818181823|0.0959041846008147|0.49667405764966754|0.2782764811490126|0.009864151152678842
DE60|2|Hamburg|DE|DE6|DE60|0.0|0.12219362909795607|0.5432372505543237|1.0|0.12266654009540309|0.187012987012987|0.10246140490399032|0.5432372505543237|0.3752244165170557|0.03560297637845476
DE71|2|Darmstadt|DE|DE7|DE71|0.0|0.265383460343217|0.5166297117516632|1.0|0.025535752426608445|0.21298701298701303|0.11010985108333382|0.5166297117516632|0.29622980251346503|0.06151274107605085
DE72|2|Gießen|DE|DE7|DE72|0.0|0.06950372401938582|0.5077605321507759|1.0|0.009179580890903481|0.1844155844155844|0.09552551859788856|0.5077605321507759|0.1903052064631957|0.010696945157341157
DE73|2|Kassel|DE|DE7|DE73|0.0|0.08095608328397287|0.4922394678492237|1.0|0.006939269525595083|0.20779220779220783|0.09473859145353107|0.4922394678492237|0.20646319569120286|0.013356343388354466
DE80|2|Mecklenburg-Vorpommern|DE|DE8|DE80|0.0|0.10682939859866039|0.5144124168514412|1.0|0.0033224956688895743|0.20259740259740264|0.09332561330233179|0.5144124168514412|0.1526032315978456|0.013455092373430087
DE91|2|Braunschweig|DE|DE9|DE91|0.0|0.10594811094574663|0.49667405764966754|1.0|0.009307734295274936|0.21038961038961043|0.09492375078161519|0.49667405764966754|0.27109515260323164|0.02268203026701003
DE92|2|Hannover|DE|DE9|DE92|0.0|0.14267621688078327|0.5388026607538803|1.0|0.011272753162303913|0.20779220779220783|0.0987354528511501|0.5388026607538803|0.2154398563734291|0.02451590155778448
UKJ|1|South East (England)|UK|UKJ||0.0|0.0|0.5166297117516632|0.8027002138505838|0.022702138263284054|0.24935064935064935|0.1354918560249631|0.5166297117516632|0.14391992583987517|0.010071491969965738
UKK|1|South West (England)|UK|UKK||0.0|0.0|0.5232815964523281|0.8027002138505838|0.011082896266938796|0.22857142857142856|0.12331687135372715|0.5232815964523281|0.14391992583987517|0.010071491969965738
UKL|1|Wales|UK|UKL||0.0|0.0|0.5144124168514412|0.8027002138505838|0.007105394309039561|0.22337662337662337|0.10190440922032745|0.5144124168514412|0.14391992583987517|0.010071491969965738
UKM|1|Scotland|UK|UKM||0.0|0.0|0.5698447893569842|0.8027002138505838|0.0032560457555117833|0.1662337662337662|0.10755859837424038|0.5698447893569842|0.14391992583987517|0.010071491969965738
UKN|1|Northern Ireland|UK|UKN||0.0|0.0|0.5210643015521061|0.8027002138505838|0.006521584355791821|0.2805194805194806|0.10142709275571717|0.5210643015521061|0.14391992583987517|0.010071491969965738
AL01|2|Veri|AL|AL0|AL01|0.0|0.05400675948094354|0.4235033259423504|0.03403254498463411|0.003521845409022949|0.20779220779220783|0.08984173430547038|0.4235033259423504|0.005385996409335729|0.000748531473221833
AL02|2|Qender|AL|AL0|AL02|0.0|0.07765890338455209|0.4944567627494456|0.03403254498463411|0.011082896266938796|0.14805194805194807|0.10018713233731778|0.4944567627494456|0.01615798922800718|0.0016209912540811556
AL03|2|Jug|AL|AL0|AL03|0.0|0.058305284971686175|0.4390243902439026|0.03403254498463411|0.003161117307829224|0.1090909090909091|0.08724267406494537|0.4390243902439026|0.00718132854578097|0.000898735633292024
AT11|2|Burgenland|AT|AT1|AT11|0.0|0.019474340021469732|0.5365853658536583|0.10629438713167927|0.0036167738567055084|0.15324675324675327|0.09499660035332042|0.5365853658536583|0.16876122082585276|0.0026015375507795068
AT12|2|Niederösterreich|AT|AT1|AT12|0.0|0.11133352911604108|0.5210643015521061|0.10629438713167927|0.004138880318959584|0.19220779220779224|0.09963772515070754|0.5210643015521061|0.1992818671454219|0.0175667865270301
AT13|2|Wien|AT|AT1|AT13|0.0|0.12593088870416735|0.5654101995565408|0.10629438713167927|0.2268457650046278|0.15324675324675327|0.10103476745809631|0.5654101995565408|0.28904847396768407|0.028236498922330783
AT21|2|Kärnten|AT|AT2|AT21|0.0|0.037227915959443116|0.5654101995565408|0.10629438713167927|0.002781403517098987|0.1714285714285714|0.094452505114647|0.5654101995565408|0.2028725314183124|0.0059905640335457646
AT22|2|Steiermark|AT|AT2|AT22|0.0|0.0824977227816409|0.5077605321507759|0.10629438713167927|0.003564563210480101|0.1662337662337662|0.09657500774026698|0.5077605321507759|0.22082585278276484|0.014348028657746878
ES51|2|Cataluña|ES|ES5|ES51|0.0|0.5021615406439923|0.554323725055432|0.5651748623643038|0.01111612122362769|0.14285714285714288|0.1533938794218172|0.554323725055432|0.16876122082585276|0.06830887656833526
ES52|2|Comunitat Valenciana|ES|ES5|ES52|0.0|0.3301739313665467|0.5188470066518847|0.5651748623643038|0.010114626100576691|0.12207792207792209|0.11622769740716232|0.5188470066518847|0.12028725314183124|0.033214812643347656
AT34|2|Vorarlberg|AT|AT3|AT34|0.0|0.026168383083710382|0.4833702882483373|0.10629438713167927|0.007304744049172935|0.23376623376623376|0.09636101212338288|0.4833702882483373|0.26750448833034113|0.00540109409366751
BE10|2|Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest|BE|BE1|BE10|0.0|0.08065524158424713|0.5321507760532149|0.1375876851564581|0.35456724493912717|0.2597402597402597|0.10185660168889589|0.5321507760532149|0.4057450628366248|0.024946704987502434
BE21|2|Prov. Antwerpen|BE|BE2|BE21|0.0|0.12347391527254446|0.48558758314855877|0.1375876851564581|0.03134062700239695|0.23636363636363636|0.10272852000024282|0.48558758314855877|0.26929982046678635|0.025792974050235798
BE22|2|Prov. Limburg (BE)|BE|BE2|BE22|0.0|0.058127089524131884|0.46563192904656314|0.1375876851564581|0.01730070959014643|0.1818181818181818|0.09677610291216161|0.46563192904656314|0.18132854578096946|0.00840367893127268
BE23|2|Prov. Oost-Vlaanderen|BE|BE2|BE23|0.0|0.10063124990667138|0.5055432372505544|0.1375876851564581|0.02408809359944942|0.20519480519480524|0.10204859066432738|0.5055432372505544|0.20646319569120286|0.01643967641321783
BE24|2|Prov. Vlaams-Brabant|BE|BE2|BE24|0.0|0.07609934479159927|0.5388026607538803|0.1375876851564581|0.025592709495217983|0.21038961038961043|0.10056579834024391|0.5388026607538803|0.24596050269299824|0.014574179430175041
BE25|2|Prov. West-Vlaanderen|BE|BE2|BE25|0.0|0.07944105696115372|0.4900221729490022|0.1375876851564581|0.017936730189619575|0.22337662337662337|0.09801909872938204|0.4900221729490022|0.21903052064631956|0.013677613019018792
BE31|2|Prov. Brabant Wallon|BE|BE3|BE31|0.0|0.026830261369914836|0.5853658536585364|0.1375876851564581|0.01737190592590835|0.19480519480519484|0.09651733516266701|0.5853658536585364|0.2639138240574507|0.0054651491460598264
BE32|2|Prov. Hainaut|BE|BE3|BE32|0.0|0.0893355168082773|0.5720620842572062|0.1375876851564581|0.0167358853264352|0.21558441558441563|0.09618647669117245|0.5720620842572062|0.1364452423698384|0.009966472373265334
BE33|2|Prov. Liège|BE|BE3|BE33|0.0|0.07367197105070607|0.5432372505543237|0.1375876851564581|0.013655457199136151|0.21818181818181823|0.09570916022656216|0.5432372505543237|0.15619389587073607|0.00929500106913365
BE34|2|Prov. Luxembourg (BE)|BE|BE3|BE34|0.0|0.01902649537338915|0.4589800443458978|0.1375876851564581|0.002980753257232361|0.22337662337662337|0.09569246553304638|0.4589800443458978|0.13285457809694795|0.002023066963332256
BE35|2|Prov. Namur|BE|BE3|BE35|0.0|0.03297724108981283|0.5343680709534369|0.1375876851564581|0.0063602059947314715|0.20519480519480524|0.09573647881595161|0.5343680709534369|0.14721723518850988|0.00391972310264244
BG31|2|Severozapaden|BG|BG3|BG31|0.0|0.049264570464353445|0.5609756097560978|0.08389480534872902|0.0018273726178892659|0.2519480519480519|0.08406157610048383|0.5609756097560978|0.01436265709156194|0.0009812648302472493
BG32|2|Severen tsentralen|BG|BG3|BG32|0.0|0.052042959371769795|0.580931263858093|0.08389480534872902|0.002496618174051309|0.174025974025974|0.08620304996873537|0.580931263858093|0.01615798922800718|0.0011305631612937106
BG33|2|Severoiztochen|BG|BG3|BG33|0.0|0.06165735039629407|0.5676274944567627|0.08389480534872902|0.0029760068348482333|0.1844155844155844|0.09087756415315407|0.5676274944567627|0.02154398563734291|0.0015665257300002036
BG34|2|Yugoiztochen|BG|BG3|BG34|0.0|0.0684960735612045|0.5875831485587579|0.08389480534872902|0.002449153950210029|0.2753246753246754|0.0887527849784183|0.5875831485587579|0.025134649910233398|0.0019280911307314207
BG41|2|Yugozapaden|BG|BG4|BG41|0.0|0.13951714674909452|0.6119733924611974|0.08389480534872902|0.004879322210883546|0.1558441558441558|0.08972487145085992|0.6119733924611974|0.059245960502693|0.007342166503490876
BG42|2|Yuzhen tsentralen|BG|BG4|BG42|0.0|0.09359402298621723|0.5875831485587579|0.08389480534872902|0.0029712604124641053|0.22597402597402597|0.08896981599412346|0.5875831485587579|0.01795332136445242|0.0020977638040672614
CH01|2|Région lémanique|CH|CH0|CH01|0.0|0.10901320537771961|0.5432372505543237|0.10250739221893826|0.00934570567434796|0.19220779220779224|0.10408837867207371|0.5432372505543237|0.14391992583987517|0.010071491969965738
TR7|1|Orta Anadolu|TR|TR7||0.0|0.0|0.45454545454545436|0.9877642711115163|0.0020362152027908966|0.2857142857142857|0.16082832998427662|0.45454545454545436|0.02872531418312388|0.008325971741451292
TR8|1|Batı Karadeniz|TR|TR8||0.0|0.0|0.47006651884700656|0.9877642711115163|0.0029285426110069535|0.21818181818181823|0.1811958560735295|0.47006651884700656|0.025134649910233398|0.008809136175187552
TR9|1|Doğu Karadeniz|TR|TR9||0.0|0.0|0.46341463414634165|0.9877642711115163|0.0035740560552483566|0.23116883116883116|0.15945177661892995|0.46341463414634165|0.025134649910233398|0.004974550784658898
TRA|1|Kuzeydoğu Anadolu|TR|TRA||0.0|0.0|0.3592017738359201|0.9877642711115163|0.0014239267152383892|0.4311688311688312|0.111753519544933|0.3592017738359201|0.01795332136445242|0.003408123810454514
TRB|1|Ortadoğu Anadolu|TR|TRB||0.0|0.0|0.3569844789356986|0.9877642711115163|0.0023447326577592143|0.451948051948052|0.15122129271564988|0.3569844789356986|0.01436265709156194|0.005339899553981708
TRC|1|Güneydoğu Anadolu|TR|TRC||0.0|0.0|0.3968957871396894|0.9877642711115163|0.005491610698436054|0.6337662337662339|0.23315050114434532|0.3968957871396894|0.01436265709156194|0.01229859049155837
UKC|1|North East (England)|UK|UKC||0.0|0.0|0.5321507760532149|0.8027002138505838|0.014618980943114129|0.21038961038961043|0.10107270994335944|0.5321507760532149|0.14391992583987517|0.010071491969965738
